City,Surface_area,Potential_installable_area,Peak_installable_capacity,Energy_potential_per_year,Assumed_building_type,Estimated_tilt,Estimated_building_height,Estimated_capacity_factor
StMaarten,123.610000610352,71.2699966430664,13.8299999237061,22980.76953125,7,0.0,4.71999979019165,1662.0
StMaarten,24.8500003814697,0.0,0.0,0.0,7,0.0,2.48000001907349,
StMaarten,215.059997558594,120.940002441406,23.4599990844727,40191.62109375,7,8.67000007629395,2.44000005722046,1713.0
StMaarten,27.2700004577637,11.1899995803833,2.17000007629395,3300.05004882812,7,20.3299999237061,,1518.86
StMaarten,558.950012207031,249.690002441406,48.4900016784668,71309.703125,7,21.1399993896484,4.59999990463257,1470.64
StMaarten,94.9800033569336,42.560001373291,8.26000022888184,13334.900390625,7,22.1599998474121,2.76999998092651,1615.0
StMaarten,56.4599990844727,2.05999994277954,0.400000005960464,682.609985351562,7,0.0,2.90000009536743,1706.0
StMaarten,189.360000610352,80.9700012207031,15.710000038147,24108.580078125,7,25.5100002288818,5.3600001335144,1534.87
StMaarten,140.550003051758,60.6199989318848,11.7600002288818,18016.259765625,7,14.8900003433228,4.34999990463257,1531.87
StMaarten,143.600006103516,58.7200012207031,11.3900003433228,16503.4609375,7,22.1200008392334,2.24000000953674,1448.71
StMaarten,73.7699966430664,27.9200000762939,5.42000007629395,8879.1396484375,7,20.2000007629395,2.53999996185303,1639.0
StMaarten,44.2700004577637,3.49000000953674,0.680000007152557,1160.76000976562,2,8.64999961853027,7.76999998092651,1713.0
StMaarten,26.2199993133545,10.5500001907349,2.04999995231628,2495.8798828125,7,37.0400009155273,8.25,1220.0
StMaarten,23.8299999237061,0.0,0.0,0.0,7,18.0499992370605,5.15999984741211,
StMaarten,92.3099975585938,36.7400016784668,7.13000011444092,9864.4404296875,7,25.3400001525879,3.75999999046326,1383.85
StMaarten,203.949996948242,59.5400009155273,11.5500001907349,17129.029296875,7,23.2600002288818,4.03999996185303,1483.02
StMaarten,74.3000030517578,24.2399997711182,4.69999980926514,7380.83984375,3,16.5900001525879,3.19000005722046,1570.81
StMaarten,58.6300010681152,29.4799995422363,5.71999979019165,9503.9501953125,7,0.0,4.96999979019165,1662.0
StMaarten,106.589996337891,59.6699981689453,11.5799999237061,16630.580078125,7,29.1900005340576,3.53999996185303,1436.6
StMaarten,118.410003662109,30.5699996948242,5.92999982833862,9135.150390625,7,26.8400001525879,,1540.49
StMaarten,58.7999992370605,10.1800003051758,1.97000002861023,3038.1298828125,7,15.6400003433228,6.48000001907349,1538.44
StMaarten,91.6800003051758,48.1199989318848,9.32999992370605,14590.3798828125,7,10.7700004577637,5.15999984741211,1563.0
StMaarten,300.820007324219,129.589996337891,25.1399993896484,38621.55078125,7,17.0200004577637,6.3600001335144,1536.28
StMaarten,230.389999389648,55.4700012207031,10.7600002288818,18239.529296875,7,0.0,4.17999982833862,1695.0
StMaarten,38.9799995422363,9.60999965667725,1.86000001430511,3098.5,7,0.0,3.34999990463257,1662.0
StMaarten,70.9499969482422,30.0900001525879,5.84000015258789,9663.669921875,7,12.1999998092651,,1655.51
StMaarten,42.9199981689453,16.9200000762939,3.27999997138977,5369.27978515625,7,13.6099996566772,,1635.78
StMaarten,170.339996337891,101.639999389648,19.7199993133545,32772.25,7,8.39000034332275,2.85999989509583,1662.0
StMaarten,253.429992675781,134.699996948242,26.1299991607666,40581.640625,7,14.5500001907349,3.83999991416931,1553.0
StMaarten,165.5,93.3099975585938,18.1000003814697,29075.189453125,7,13.3599996566772,4.48999977111816,1606.24
StMaarten,40.9900016784668,11.8900003433228,2.30999994277954,3604.92993164062,7,15.6700000762939,2.34999990463257,1563.0
StMaarten,49.6399993896484,19.8700008392334,3.84999990463257,6278.7998046875,7,27.9200000762939,,1628.95
StMaarten,320.140014648438,181.589996337891,35.2299995422363,53781.9296875,7,15.039999961853,3.96000003814697,1526.69
StMaarten,99.9400024414062,48.9700012207031,9.5,16101.1904296875,7,0.0,4.76999998092651,1695.0
StMaarten,164.110000610352,54.4300003051758,10.5600004196167,16504.580078125,7,18.4400005340576,9.13000011444092,1563.0
StMaarten,304.540008544922,180.990005493164,35.1100006103516,53384.7890625,0,12.6599998474121,2.73000001907349,1520.39
StMaarten,237.979995727539,113.230003356934,21.9699993133545,35920.7890625,3,10.0100002288818,8.80000019073486,1635.28
StMaarten,24.1399993896484,3.24000000953674,0.629999995231628,856.400024414062,7,24.9599990844727,5.55000019073486,1363.69
StMaarten,32.1300010681152,8.10000038146973,1.57000005245209,2322.31005859375,7,13.3900003433228,2.51999998092651,1478.0
StMaarten,370.720001220703,272.25,52.8199996948242,92377.2265625,0,0.0,5.51999998092651,1749.0
StMaarten,33.7400016784668,4.80999994277954,0.930000007152557,1631.73999023438,4,8.52000045776367,3.29999995231628,1749.0
StMaarten,2328.28002929688,1320.18994140625,256.119995117188,416723.90625,3,14.2700004577637,4.36999988555908,1627.08
StMaarten,454.010009765625,337.679992675781,65.5100021362305,114576.3828125,0,8.89000034332275,4.34999990463257,1749.0
StMaarten,60.6599998474121,27.8999996185303,5.40999984741211,8431.6396484375,7,18.8299999237061,3.22000002861023,1558.0
StMaarten,102.669998168945,31.4200000762939,6.09000015258789,10126.2001953125,7,11.1999998092651,4.1100001335144,1661.48
StMaarten,79.3099975585938,24.25,4.69999980926514,7705.2099609375,7,13.6300001144409,3.83999991416931,1638.03
StMaarten,42.8899993896484,21.8700008392334,4.23999977111816,6653.81982421875,2,16.3700008392334,,1568.15
StMaarten,97.7300033569336,17.5300006866455,3.40000009536743,5500.68994140625,7,12.3599996566772,3.00999999046326,1617.44
StMaarten,73.5100021362305,25.3600006103516,4.92000007629395,8427.1103515625,2,0.0,2.76999998092651,1713.0
StMaarten,46.6199989318848,13.3999996185303,2.59999990463257,4436.56982421875,7,0.0,3.9300000667572,1706.0
StMaarten,34.3300018310547,15.8199996948242,3.0699999332428,4983.169921875,7,12.0500001907349,,1623.67
StMaarten,220.919998168945,123.120002746582,23.8899993896484,39537.1015625,7,18.1599998474121,3.67000007629395,1655.28
StMaarten,137.740005493164,70.4400024414062,13.6700000762939,21582.83984375,7,15.2799997329712,2.30999994277954,1579.32
StMaarten,202.860000610352,125.849998474121,24.4099998474121,40577.4609375,4,0.0,6.82000017166138,1662.0
StMaarten,1149.13000488281,655.820007324219,127.230003356934,211455.515625,4,0.0,6.28000020980835,1662.0
StMaarten,570.489990234375,336.450012207031,65.2699966430664,102491.1328125,6,11.3699998855591,5.09000015258789,1570.23
StMaarten,646.719970703125,409.130004882812,79.370002746582,128699.578125,6,19.7199993133545,7.76999998092651,1621.48
StMaarten,236.279998779297,81.0199966430664,15.7200002670288,26814.560546875,3,9.60000038146973,2.97000002861023,1706.0
StMaarten,108.669998168945,50.189998626709,9.73999977111816,15117.73046875,3,20.3299999237061,,1552.64
StMaarten,32.9099998474121,9.39000034332275,1.82000005245209,3028.73999023438,7,11.0900001525879,6.15000009536743,1661.33
StMaarten,58.2200012207031,26.7099990844727,5.17999982833862,8874.849609375,2,0.0,4.51000022888184,1713.0
StMaarten,208.470001220703,80.8099975585938,15.6800003051758,26127.83984375,7,10.9700002670288,2.04999995231628,1666.65
StMaarten,193.020004272461,43.4900016784668,8.4399995803833,13912.1904296875,7,19.6800003051758,5.26000022888184,1648.98
StMaarten,47.4000015258789,8.55000019073486,1.6599999666214,2098.28002929688,7,31.6599998474121,6.82999992370605,1265.0
StMaarten,91.4199981689453,50.0299987792969,9.71000003814697,16451.359375,7,0.0,2.86999988555908,1695.0
StMaarten,72.8300018310547,20.4899997711182,3.98000001907349,6343.259765625,7,17.4599990844727,3.36999988555908,1595.65
StMaarten,210.009994506836,81.6600036621094,15.8400001525879,25265.9609375,7,13.4200000762939,3.74000000953674,1594.93
StMaarten,110.900001525879,53.1300010681152,10.3100004196167,17585.140625,7,0.0,3.0699999332428,1706.0
StMaarten,401.369995117188,234.690002441406,45.5800018310547,73516.796875,7,15.539999961853,2.64000010490417,1613.07
StMaarten,42.5200004577637,18.25,3.53999996185303,5759.52001953125,7,23.6599998474121,2.94000005722046,1627.08
StMaarten,135.460006713867,53.6100006103516,10.3999996185303,17772.9296875,7,8.34000015258789,3.88000011444092,1709.0
StMaarten,116.23999786377,44.3800010681152,8.60999965667725,13735.2197265625,7,11.0600004196167,2.00999999046326,1595.41
StMaarten,334.25,225.949996948242,43.8300018310547,59878.37109375,7,28.3400001525879,3.66000008583069,1366.0
StMaarten,108.790000915527,60.0900001525879,11.6599998474121,19402.9296875,7,14.5500001907349,,1664.51
StMaarten,117.559997558594,45.7000007629395,8.86999988555908,13721.6904296875,7,28.8299999237061,4.88000011444092,1547.67
StMaarten,149.279998779297,59.9700012207031,11.6300001144409,19516.0703125,7,15.1400003433228,5.07000017166138,1677.52
StMaarten,248.919998168945,115.480003356934,22.3999996185303,31237.05078125,7,22.0400009155273,6.71000003814697,1394.32
StMaarten,96.1900024414062,44.7099990844727,8.67000007629395,14799.009765625,7,9.60000038146973,4.86999988555908,1706.0
StMaarten,54.6399993896484,22.6700000762939,4.40000009536743,7334.39990234375,7,17.4400005340576,5.42000007629395,1668.0
StMaarten,150.259994506836,73.6699981689453,14.289999961853,22875.91015625,7,19.8999996185303,3.20000004768372,1600.71
StMaarten,338.660003662109,135.490005493164,26.2900009155273,44100.140625,7,14.5,5.21000003814697,1677.75
StMaarten,282.230010986328,147.559997558594,28.6000003814697,43860.671875,7,18.7099990844727,4.8899998664856,1533.73
StMaarten,67.2300033569336,21.0100002288818,4.07999992370605,5802.75,7,27.2399997711182,5.75,1423.6
StMaarten,115.680000305176,51.9700012207031,10.0799999237061,17199.640625,7,0.0,4.17999982833862,1706.0
StMaarten,13.1300001144409,4.51000022888184,0.879999995231628,1434.33996582031,7,12.7200002670288,2.94000005722046,1636.29
StMaarten,35.9700012207031,0.0,0.0,0.0,7,32.5400009155273,,
StMaarten,254.539993286133,143.339996337891,27.8099994659424,47134.9296875,7,0.0,8.84000015258789,1695.0
StMaarten,143.399993896484,88.6399993896484,17.2000007629395,27052.25,7,10.9099998474121,3.08999991416931,1573.23
StMaarten,54.6599998474121,10.710000038147,2.07999992370605,3030.90991210938,7,22.9500007629395,7.82000017166138,1458.43
StMaarten,185.220001220703,103.319999694824,20.0599994659424,33093.23828125,7,11.7299995422363,,1649.41
StMaarten,14.9300003051758,5.26999998092651,1.01999998092651,1611.08996582031,7,19.6900005340576,4.30000019073486,1575.57
StMaarten,63.5699996948242,36.4599990844727,7.07000017166138,12068.58984375,7,9.43000030517578,3.19000005722046,1706.0
StMaarten,87.1900024414062,43.3899993896484,8.42000007629395,13989.5400390625,7,9.34000015258789,2.23000001907349,1662.0
StMaarten,60.189998626709,34.0499992370605,6.6100001335144,10821.650390625,7,17.4400005340576,2.85999989509583,1638.0
StMaarten,513.119995117188,256.140014648438,49.6399993896484,79330.9296875,7,14.8100004196167,16.8299999237061,1598.08
StMaarten,106.569999694824,54.9000015258789,10.6499996185303,17659.220703125,7,10.6300001144409,5.40999984741211,1658.01
StMaarten,169.100006103516,60.6300010681152,11.7600002288818,16291.0,7,24.6499996185303,3.08999991416931,1385.0
StMaarten,53.4700012207031,11.2600002288818,2.1800000667572,3611.2099609375,7,11.0299997329712,3.90000009536743,1653.0
StMaarten,250.139999389648,114.389999389648,22.1900005340576,35227.23828125,7,13.3699998855591,5.73000001907349,1587.38
StMaarten,71.0400009155273,41.2000007629395,8.0,12361.23046875,7,11.4399995803833,,1544.88
StMaarten,82.629997253418,34.0499992370605,6.59999990463257,10151.73046875,7,17.6100006103516,,1537.01
StMaarten,44.7900009155273,19.2399997711182,3.73000001907349,6202.2099609375,7,0.0,3.25,1662.0
StMaarten,61.3199996948242,5.80000019073486,1.12999999523163,1907.57995605469,7,0.0,2.16000008583069,1695.0
StMaarten,122.75,62.560001373291,12.1400003433228,20618.6796875,7,17.9200000762939,4.86999988555908,1699.0
StMaarten,72.5400009155273,36.9599990844727,7.17000007629395,10829.5,3,19.2199993133545,3.6800000667572,1510.42
StMaarten,36.1199989318848,8.19999980926514,1.5900000333786,2644.419921875,7,0.0,6.94000005722046,1662.0
StMaarten,55.439998626709,9.39999961853027,1.82000005245209,2659.28002929688,7,23.5100002288818,2.57999992370605,1458.95
StMaarten,215.509994506836,123.26000213623,23.9099998474121,37849.671875,7,21.2700004577637,2.94000005722046,1582.79
StMaarten,165.139999389648,56.7299995422363,11.0100002288818,17261.51953125,7,20.5900001525879,5.36999988555908,1568.42
StMaarten,181.630004882812,70.1399993896484,13.6099996566772,18705.900390625,7,43.0999984741211,24.5499992370605,1374.7
StMaarten,215.949996948242,83.9899978637695,16.2900009155273,26071.689453125,3,26.6599998474121,2.77999997138977,1600.0
StMaarten,62.2999992370605,21.3700008392334,4.15000009536743,7084.169921875,7,0.0,2.69000005722046,1709.0
StMaarten,263.980010986328,111.400001525879,21.6100006103516,33404.828125,7,20.3099994659424,5.69000005722046,1545.63
StMaarten,438.100006103516,80.0100021362305,15.5200004577637,24031.220703125,7,18.1700000762939,7.57999992370605,1548.26
StMaarten,140.899993896484,71.4199981689453,13.8599996566772,21060.3203125,7,20.0599994659424,5.6399998664856,1519.99
StMaarten,159.529998779297,65.0599975585938,12.6199998855591,21533.01953125,7,0.0,3.83999991416931,1706.0
StMaarten,140.979995727539,55.3199996948242,10.7299995422363,14458.5703125,7,21.7700004577637,14.8500003814697,1347.18
StMaarten,114.779998779297,56.5400009155273,10.9700002670288,17965.5390625,7,17.9799995422363,3.60999989509583,1637.94
StMaarten,118.419998168945,57.3499984741211,11.1300001144409,18491.939453125,7,0.0,4.51000022888184,1662.0
StMaarten,95.0,28.4899997711182,5.53000020980835,8773.4404296875,7,18.6499996185303,4.76000022888184,1587.44
StMaarten,29.3400001525879,11.6400003433228,2.25999999046326,3826.22998046875,7,0.0,,1695.0
StMaarten,338.420013427734,218.660003662109,42.4199981689453,68339.703125,7,13.039999961853,6.6100001335144,1611.01
StMaarten,55.5999984741211,6.57999992370605,1.27999997138977,2149.3798828125,7,22.7800006866455,20.0200004577637,1683.0
StMaarten,28.3700008392334,11.7399997711182,2.27999997138977,3861.8798828125,7,0.0,,1695.0
StMaarten,177.240005493164,87.9300003051758,17.0599994659424,28989.439453125,3,15.2299995422363,7.8899998664856,1699.43
StMaarten,116.699996948242,65.7399978637695,12.75,21616.390625,7,8.03999996185303,4.07999992370605,1695.0
StMaarten,99.0999984741211,38.1300010681152,7.40000009536743,11654.0302734375,7,10.2700004577637,12.4700002670288,1575.26
StMaarten,226.240005493164,118.180000305176,22.9500007629395,36200.08984375,7,19.1599998474121,2.75999999046326,1577.38
StMaarten,43.5299987792969,20.4500007629395,3.97000002861023,6368.990234375,7,27.7600002288818,15.960000038147,1605.63
StMaarten,70.9199981689453,30.5400009155273,5.92000007629395,9390.6103515625,7,20.3500003814697,14.6599998474121,1586.41
StMaarten,104.169998168945,59.8699989318848,11.6099996566772,17854.859375,7,11.3800001144409,,1537.23
StMaarten,47.1300010681152,24.2800006866455,4.71000003814697,7746.58984375,7,26.5799999237061,2.00999999046326,1644.64
StMaarten,40.1100006103516,1.70000004768372,0.330000013113022,557.580017089844,7,14.3599996566772,,1687.0
StMaarten,156.509994506836,68.5,13.289999961853,22672.48046875,7,0.0,2.95000004768372,1706.0
StMaarten,50.189998626709,23.9599990844727,4.65000009536743,7725.35986328125,7,0.0,3.0699999332428,1662.0
StMaarten,208.699996948242,115.26000213623,22.3600006103516,37901.19140625,7,0.0,4.48000001907349,1695.0
StMaarten,65.620002746582,29.9500007629395,5.80999994277954,9655.919921875,7,0.0,2.77999997138977,1662.0
StMaarten,136.160003662109,23.7099990844727,4.59999990463257,7650.7900390625,7,28.4500007629395,3.80999994277954,1663.58
StMaarten,208.869995117188,68.0899963378906,13.210000038147,22627.26953125,7,0.0,5.57999992370605,1713.0
StMaarten,167.360000610352,82.4300003051758,15.9899997711182,27103.869140625,7,0.0,5.46999979019165,1695.0
StMaarten,47.5800018310547,25.5799999237061,4.96000003814697,8249.2998046875,0,9.34000015258789,4.92000007629395,1662.0
StMaarten,298.260009765625,110.580001831055,21.4300003051758,34700.3515625,3,19.9899997711182,22.75,1619.23
StMaarten,570.590026855469,249.369995117188,48.3800010681152,75465.8671875,3,22.7299995422363,6.11999988555908,1559.95
StMaarten,274.769989013672,177.169998168945,34.3400001525879,58450.73046875,3,12.3400001525879,2.90000009536743,1702.24
StMaarten,213.240005493164,127.400001525879,24.7199993133545,41077.078125,7,0.0,3.10999989509583,1662.0
StMaarten,238.0,126.379997253418,24.4899997711182,39671.9609375,7,14.710000038147,5.28000020980835,1619.75
StMaarten,100.370002746582,53.6199989318848,10.3900003433228,16132.580078125,7,24.7800006866455,,1552.51
StMaarten,85.6900024414062,37.4000015258789,7.26000022888184,11730.58984375,7,16.9099998474121,,1615.15
StMaarten,34.4300003051758,7.94999980926514,1.53999996185303,2269.57006835938,7,15.2700004577637,,1471.05
StMaarten,60.3199996948242,11.9499998092651,2.3199999332428,3868.2900390625,7,11.1300001144409,,1668.0
StMaarten,19.3799991607666,7.63000011444092,1.48000001907349,2459.97998046875,7,0.0,2.79999995231628,1662.0
StMaarten,138.699996948242,72.9899978637695,14.1599998474121,24070.619140625,7,19.3299999237061,,1700.0
StMaarten,17.5599994659424,2.13000011444092,0.409999996423721,699.460021972656,7,9.38000011444092,,1695.0
StMaarten,22.75,6.94999980926514,1.35000002384186,2238.77001953125,7,21.2399997711182,2.64000010490417,1660.02
StMaarten,208.75,129.720001220703,25.1700000762939,38556.890625,7,10.039999961853,2.27999997138977,1532.08
StMaarten,90.2900009155273,29.7000007629395,5.76000022888184,9766.3603515625,7,0.0,2.16000008583069,1695.0
StMaarten,172.929992675781,91.0999984741211,17.6700000762939,29385.640625,7,20.8299999237061,3.88000011444092,1662.76
StMaarten,302.040008544922,127.019996643066,24.6399993896484,40056.9609375,7,22.7700004577637,3.44000005722046,1625.61
StMaarten,125.949996948242,45.8699989318848,8.89999961853027,13569.5,7,18.0699996948242,4.96999979019165,1525.0
StMaarten,51.2700004577637,11.3699998855591,2.21000003814697,3666.669921875,7,0.0,3.23000001907349,1662.0
StMaarten,74.7300033569336,18.2399997711182,3.53999996185303,5634.27978515625,7,10.7299995422363,3.07999992370605,1592.43
StMaarten,15.960000038147,3.90000009536743,0.759999990463257,1257.5,7,0.0,,1662.0
StMaarten,26.1900005340576,0.0,0.0,0.0,7,0.0,,
StMaarten,96.9700012207031,53.1699981689453,10.3199996948242,15245.8798828125,7,20.0499992370605,2.22000002861023,1478.0
StMaarten,19.8099994659424,0.0,0.0,0.0,7,0.0,,
StMaarten,271.519989013672,140.639999389648,27.2800006866455,43660.76953125,7,14.9899997711182,2.34999990463257,1600.2
StMaarten,43.9599990844727,24.1000003814697,4.67999982833862,6894.18017578125,7,20.6000003814697,2.29999995231628,1474.29
StMaarten,16.2000007629395,4.76999998092651,0.920000016689301,1566.9599609375,7,0.0,,1695.0
StMaarten,42.189998626709,3.55999994277954,0.689999997615814,1183.82995605469,7,0.0,2.17000007629395,1713.0
StMaarten,140.0,3.6800000667572,0.709999978542328,1118.03002929688,7,15.4899997711182,5.03999996185303,1567.58
StMaarten,131.789993286133,73.3899993896484,14.2399997711182,24390.150390625,7,0.0,2.35999989509583,1713.0
StMaarten,102.330001831055,38.2099990844727,7.40999984741211,12320.4599609375,7,0.0,2.73000001907349,1662.0
StMaarten,19.5699996948242,3.85999989509583,0.75,1276.59997558594,7,0.0,2.08999991416931,1706.0
StMaarten,51.9700012207031,21.9899997711182,4.26999998092651,7290.43017578125,7,0.0,,1709.0
StMaarten,21.5,3.84999990463257,0.75,1278.71997070312,7,0.0,4.5,1713.0
StMaarten,57.75,18.0900001525879,3.50999999046326,5985.669921875,7,0.0,4.59999990463257,1706.0
StMaarten,112.180000305176,50.7799987792969,9.85000038146973,15029.0498046875,7,15.8500003814697,3.58999991416931,1525.51
StMaarten,237.369995117188,139.009994506836,26.9699993133545,45053.4296875,0,10.2600002288818,9.59000015258789,1670.65
StMaarten,63.9300003051758,25.7600002288818,5.0,8303.51953125,7,19.2900009155273,7.46999979019165,1661.8
StMaarten,290.829986572266,188.289993286133,36.5299987792969,63521.328125,0,0.0,10.6199998855591,1739.0
StMaarten,91.5800018310547,39.3699989318848,7.6399998664856,11135.919921875,7,18.0,4.51999998092651,1458.0
StMaarten,87.1399993896484,47.3800010681152,9.1899995803833,16077.599609375,7,0.0,2.83999991416931,1749.0
StMaarten,105.129997253418,54.0800018310547,10.5,15921.76953125,7,21.7600002288818,4.09999990463257,1516.1
StMaarten,120.519996643066,56.3300018310547,10.9300003051758,16603.880859375,7,24.5300006866455,,1519.26
StMaarten,9.46000003814697,0.0,0.0,0.0,7,0.0,,
StMaarten,46.6599998474121,8.14999961853027,1.58000004291534,2446.63989257812,7,11.5699996948242,4.48999977111816,1546.72
StMaarten,204.619995117188,95.2900009155273,18.4899997711182,28674.759765625,7,20.4699993133545,5.55999994277954,1551.16
StMaarten,41.0499992370605,9.8100004196167,1.89999997615814,2901.3701171875,7,10.9899997711182,2.99000000953674,1525.0
StMaarten,141.580001831055,66.6500015258789,12.9399995803833,20858.740234375,7,12.960000038147,2.50999999046326,1611.56
StMaarten,83.0999984741211,27.7700004577637,5.3899998664856,7963.02978515625,7,28.4899997711182,2.96000003814697,1478.0
StMaarten,31.2000007629395,15.75,3.05999994277954,5212.0,7,0.0,,1706.0
StMaarten,51.8800010681152,11.289999961853,2.19000005722046,3462.14990234375,7,11.6899995803833,5.98999977111816,1581.67
StMaarten,668.02001953125,380.369995117188,73.7900009155273,122643.2890625,0,0.0,6.19999980926514,1662.0
StMaarten,149.729995727539,35.9799995422363,6.98000001907349,10554.6298828125,7,12.789999961853,7.19000005722046,1512.0
StMaarten,503.910003662109,271.170013427734,52.6100006103516,89904.6015625,3,0.0,5.46000003814697,1709.0
StMaarten,133.970001220703,58.6100006103516,11.3800001144409,18469.439453125,7,28.3799991607666,,1622.82
StMaarten,314.850006103516,91.8899993896484,17.8299999237061,26115.6796875,7,50.4199981689453,9.1899995803833,1465.0
StMaarten,144.770004272461,61.4799995422363,11.9300003051758,20348.16015625,0,8.27999973297119,6.15999984741211,1706.0
StMaarten,213.910003662109,88.6999969482422,17.2099990844727,25845.25,0,21.2600002288818,6.17999982833862,1502.0
StMaarten,40.9300003051758,8.89000034332275,1.73000001907349,3000.27001953125,7,0.0,2.07999992370605,1739.0
StMaarten,175.449996948242,90.6100006103516,17.5799999237061,29017.8203125,2,10.4899997711182,7.1100001335144,1650.79
StMaarten,112.360000610352,61.810001373291,11.9899997711182,18891.640625,7,27.7999992370605,21.4500007629395,1575.5
StMaarten,101.099998474121,38.9900016784668,7.55999994277954,12093.400390625,0,22.0499992370605,3.24000000953674,1599.0
StMaarten,36.4099998474121,5.82999992370605,1.12999999523163,1877.19995117188,2,19.0799999237061,4.01000022888184,1661.44
StMaarten,236.399993896484,136.25,26.4300003051758,45070.53125,7,13.1499996185303,8.88000011444092,1705.11
StMaarten,51.1100006103516,23.3899993896484,4.53999996185303,6984.39013671875,7,23.1299991607666,,1539.12
StMaarten,104.440002441406,33.0400009155273,6.40999984741211,10653.599609375,7,0.0,2.20000004768372,1662.0
StMaarten,237.559997558594,85.7300033569336,16.6499996185303,27335.69921875,7,13.6199998855591,4.92000007629395,1641.99
StMaarten,176.419998168945,47.2299995422363,9.15999984741211,15932.669921875,3,0.0,5.11999988555908,1739.0
StMaarten,325.299987792969,123.650001525879,23.9899997711182,41716.171875,3,8.88000011444092,6.78999996185303,1739.0
StMaarten,250.580001831055,46.9599990844727,9.10999965667725,14547.75,3,19.9500007629395,6.05000019073486,1597.0
StMaarten,131.050003051758,38.7900009155273,7.53000020980835,12058.009765625,7,22.9899997711182,,1602.15
StMaarten,56.3300018310547,29.8600006103516,5.78999996185303,9881.08984375,7,0.0,3.38000011444092,1706.0
StMaarten,68.4599990844727,17.9300003051758,3.48000001907349,5932.669921875,7,0.0,2.55999994277954,1706.0
StMaarten,100.25,35.1500015258789,6.82000017166138,11374.6201171875,7,16.0400009155273,2.26999998092651,1668.0
StMaarten,64.5500030517578,21.4699993133545,4.17000007629395,6952.759765625,7,19.9899997711182,3.05999994277954,1669.15
StMaarten,92.7099990844727,43.2299995422363,8.39000034332275,13937.580078125,7,0.0,3.15000009536743,1662.0
StMaarten,108.150001525879,42.5900001525879,8.26000022888184,14095.48046875,7,8.60999965667725,,1706.0
StMaarten,377.399993896484,158.690002441406,30.7900009155273,50660.62890625,0,16.3899993896484,5.3600001335144,1645.59
StMaarten,283.209991455078,83.1999969482422,16.1399993896484,26825.970703125,7,0.0,3.01999998092651,1662.0
StMaarten,50.1100006103516,8.53999996185303,1.6599999666214,2549.35009765625,7,20.3199996948242,6.71999979019165,1539.17
StMaarten,59.2000007629395,24.6100006103516,4.76999998092651,8115.27978515625,7,18.1100006103516,5.19000005722046,1700.0
StMaarten,140.300003051758,70.3499984741211,13.6499996185303,16815.25,7,34.6699981689453,3.65000009536743,1232.0
StMaarten,162.809997558594,47.3899993896484,9.1899995803833,14706.1904296875,7,17.9400005340576,,1599.46
StMaarten,67.4899978637695,29.6900005340576,5.75,9030.900390625,7,24.4200000762939,,1569.48
StMaarten,337.25,144.550003051758,28.0400009155273,43307.44921875,7,25.4400005340576,3.20000004768372,1544.32
StMaarten,264.079986572266,117.930000305176,22.8799991607666,36989.8203125,7,14.6400003433228,5.32999992370605,1616.86
StMaarten,203.830001831055,107.279998779297,20.8099994659424,34881.37890625,7,26.5200004577637,18.9099998474121,1676.0
StMaarten,102.569999694824,51.6800003051758,10.0299997329712,16421.259765625,7,18.8799991607666,2.67000007629395,1638.0
StMaarten,145.020004272461,55.0299987792969,10.6599998474121,17381.140625,7,10.3500003814697,35.4700012207031,1629.83
StMaarten,66.0100021362305,20.7800006866455,4.03000020980835,6637.669921875,0,18.2800006866455,2.64000010490417,1646.59
StMaarten,70.1699981689453,26.3700008392334,5.11999988555908,7855.66015625,7,18.8799991607666,,1535.56
StMaarten,392.609985351562,279.720001220703,54.2700004577637,92577.3828125,2,0.0,7.48999977111816,1706.0
StMaarten,176.899993896484,75.4300003051758,14.6300001144409,24319.26953125,7,8.5,3.59999990463257,1662.0
StMaarten,11.3599996566772,4.17999982833862,0.810000002384186,1226.69995117188,7,13.7799997329712,8.8100004196167,1514.31
StMaarten,96.5100021362305,37.2700004577637,7.23000001907349,12255.0595703125,7,0.0,4.94999980926514,1695.0
StMaarten,196.089996337891,88.4700012207031,17.1800003051758,27660.310546875,2,17.1000003814697,7.48000001907349,1609.96
StMaarten,208.139999389648,105.319999694824,20.4300003051758,32059.73046875,7,18.3199996948242,,1569.02
StMaarten,106.540000915527,61.2400016784668,11.8800001144409,19746.380859375,7,0.0,,1662.0
StMaarten,293.399993896484,175.440002441406,34.0400009155273,54172.19921875,7,19.6499996185303,5.5,1591.65
StMaarten,78.7300033569336,37.25,7.23000001907349,10992.830078125,3,24.1499996185303,6.51000022888184,1521.21
StMaarten,87.3000030517578,25.0499992370605,4.8600001335144,8451.98046875,7,0.0,3.33999991416931,1739.0
StMaarten,162.850006103516,95.5899963378906,18.5400009155273,31188.23046875,7,14.8000001907349,3.76999998092651,1681.82
StMaarten,524.849975585938,246.800003051758,47.8800010681152,83261.6171875,0,0.0,11.1599998474121,1739.0
StMaarten,541.150024414062,154.949996948242,30.0900001525879,49676.109375,3,13.0500001907349,17.2199993133545,1650.87
StMaarten,642.77001953125,322.070007324219,62.4799995422363,108655.5625,0,0.0,8.97000026702881,1739.0
StMaarten,95.8099975585938,46.6800003051758,9.05000019073486,13106.7197265625,7,22.5200004577637,2.42000007629395,1447.46
