OBJECTID,uuid,City,Surface_area,Potential_installable_area,Peak_installable_capacity,Energy_potential_per_year,Assumed_building_type,Estimated_tilt,Estimated_building_height,Estimated_capacity_factor,Unit_installation_price,Date_added,Comment,aoi,roof_quality,Estimated_installation_efficiency
"4698",d73670c7-2357-461b-b82e-196e9edf956d,StMaarten,232.5,93.3899993896484,18.1200008392334,28708.060546875,Multi-family residential,25.0499992370605,4.88000011444092,"1584.51",,,,Lower Princes Quarter,Good,123.480003356934
"4699",c0fb28cc-b593-4879-9c98-bd0220af780f,StMaarten,90.0599975585938,45.439998626709,8.81999969482422,15040.5400390625,Single-family residential,9.86999988555908,3.05999994277954,"1706",,,,Lower Princes Quarter,Good,167.009994506836
"4700",c5a6a791-4af8-4999-a041-48c7f20a1613,StMaarten,60.8400001525879,31.6499996185303,6.1399998664856,10070.1103515625,Single-family residential,23.7600002288818,3.96000003814697,"1640.15",,,,Lower Princes Quarter,Good,165.520004272461
"4701",fcb16942-b2b3-4154-97e2-0a8867c1dd37,StMaarten,64.0199966430664,27.7900009155273,5.3899998664856,8961.349609375,Single-family residential,0,2.96000003814697,"1662",,,,Cul-de-Sac,Good,139.990005493164
"4702",6ce64edc-c897-4300-917e-d13897f9a673,StMaarten,24.3600006103516,6.23999977111816,1.21000003814697,1976.64001464844,Single-family residential,32.5299987792969,6.78999996185303,"1634",,,,Low Lands,Good,81.1399993896484
"4703",bff7b5f0-5918-4c83-8967-acc4dbb8c72c,StMaarten,185.240005493164,86.6999969482422,16.8199996948242,28694.7890625,Single-family residential,0,3.25,"1706",,,,Lower Princes Quarter,Good,154.910003662109
"4704",1cb39ec0-e9ab-40a0-b8bb-fce1b416d2ee,StMaarten,149.789993286133,83.1699981689453,16.1299991607666,28058.7109375,Single-family residential,8.86999988555908,2.8199999332428,"1739",,,,Philipsburg,Good,187.320007324219
"4705",2580bce6-68ac-4e04-b2bc-977dad37477d,StMaarten,113.580001831055,68.25,13.2399997711182,22506.150390625,Single-family residential,17.7700004577637,2.1800000667572,"1699.77",,,,Philipsburg,Good,198.149993896484
"4706",cb60ef88-c8d0-440b-95c1-63220413b28f,StMaarten,59.4900016784668,16.9799995422363,3.28999996185303,5490.25,Single-family residential,17.5900001525879,8.26000022888184,"1666.53",,,,Little Bay Area,Good,92.2900009155273
"4707",b5b23277-a77f-4e1d-84e9-ead66a4138e9,StMaarten,31.75,8.11999988555908,1.58000004291534,2688.43994140625,Single-family residential,0,5.3600001335144,"1706",,,,Lower Princes Quarter,Good,84.6600036621094
"4708",951a1301-b7ab-48c5-a91a-ac41bf089fe5,StMaarten,200.470001220703,80.4499969482422,15.6199998855591,24876.66015625,Single-family residential,17.5699996948242,9.43000030517578,"1592.3",,,,Cole Bay,Good,124.089996337891
"4709",2451dd31-cc9b-4693-94ea-2c89d41ae157,StMaarten,112.209999084473,57.0900001525879,11.0799999237061,16148.1201171875,Single-family residential,10.4399995803833,3.36999988555908,"1458",,,,Cul-de-Sac,Medium,143.910003662109
"4710",e38b745c-6040-442d-8e3a-d342a9fdc570,StMaarten,197.529998779297,88.8099975585938,17.2299995422363,27668.2890625,Single-family residential,20.0799999237061,2.64000010490417,"1605.91",,,,Cole Bay,Good,140.070007324219
"4711",bdcc70a8-eb06-4b92-8641-2b4ce2d73971,StMaarten,432.859985351562,181.5,35.2099990844727,56915.76953125,Multi-family residential,19.25,6.01999998092651,"1616.4",,,,Upper Princes Quarter,Good,131.490005493164
"4712",3fbc0dff-f006-431b-9a6c-d05007cb5094,StMaarten,263.920013427734,142.910003662109,27.75,42787.1796875,Multi-family residential,14.8199996948242,6.28999996185303,"1541.74",,,,Upper Princes Quarter,Good,162.119995117188
"4713",2791d6ab-ff5c-49dc-943d-3da419c22853,StMaarten,22.7999992370605,0,0,0,Public,0,,,,,,Simpson Bay,Good,0
"4714",15545cac-196b-4533-a22c-c7afdda94d29,StMaarten,74,12.8800001144409,2.5,3939.5400390625,Single-family residential,13.6999998092651,5.98000001907349,"1577.02",,,,Little Bay Area,Good,53.2400016784668
"4715",779edf59-c477-40a0-8d87-bb7ad9594dc9,StMaarten,482.149993896484,362.269989013672,70.2799987792969,120108.578125,Hotels,8.01000022888184,7.65000009536743,"1709",,,,Low Lands,Good,249.110000610352
"4716",6c91fc25-f09e-4e68-bcb6-5285f124f66c,StMaarten,111.519996643066,34.9000015258789,6.76000022888184,11828.7900390625,Single-family residential,9.69999980926514,7.98000001907349,"1749",,,,Philipsburg,Good,106.069999694824
"4717",2302506a-5195-461d-959b-7fe568db9ab9,StMaarten,189.690002441406,74.8099975585938,14.5100002288818,23054.849609375,Single-family residential,17.0900001525879,6.42000007629395,"1588.62",,,,Little Bay Area,Good,121.540000915527
"4718",d3070103-fe49-4270-89a3-3ef0bb5832f4,StMaarten,96.6699981689453,40.2900009155273,7.82000017166138,13036.26953125,Single-family residential,13.6400003433228,3.23000001907349,"1668",,,,Little Bay Area,Good,134.860000610352
"4719",cac11be3-0549-4e66-ac53-caa2f9bbf886,StMaarten,179.929992675781,61.0699996948242,11.8500003814697,20118.109375,Multi-family residential,19.3799991607666,14.5900001525879,"1698",,,,Low Lands,Good,111.809997558594
"4720",51913bc0-9edb-4cb4-b812-6f6ea75f655b,StMaarten,194.550003051758,58.5699996948242,11.3599996566772,19158.08984375,Multi-family residential,26.0900001525879,13.6899995803833,"1686",,,,Low Lands,Good,98.4700012207031
"4721",912f9de2-8973-403e-a077-8e6aa4ca4375,StMaarten,205.440002441406,78.3199996948242,15.1899995803833,25254.009765625,Single-family residential,0,7.13000011444092,"1662",,,,Lower Princes Quarter,Good,122.930000305176
"4722",40845a44-d320-4949-ba7e-6c70cdde9597,StMaarten,26.3999996185303,11.9799995422363,2.3199999332428,3861.89990234375,Single-family residential,8.10000038146973,8.01000022888184,"1662",,,,Cul-de-Sac,Good,146.289993286133
"4723",65685902-1c6f-4def-9180-0da53f51bb47,StMaarten,113.180000305176,49.8899993896484,9.68000030517578,15018.1103515625,Single-family residential,25.3299999237061,5.30999994277954,"1551.64",,,,Little Bay Area,Medium,132.690002441406
"4724",a1ae1182-2af5-42d0-b670-b2f2eac47161,StMaarten,71.879997253418,39.4500007629395,7.65000009536743,12909.9697265625,Single-family residential,18.8999996185303,6.23999977111816,"1686.98",,,,Little Bay Area,Good,179.619995117188
"4725",8f6d8788-c4bd-4051-881c-ba7ef7f38c97,StMaarten,115.01000213623,35.0099983215332,6.78999996185303,11513.509765625,Single-family residential,0,,"1695",,,,Cole Bay,Good,100.110000610352
"4726",8d4067dc-f8a5-4853-8351-94a4b1eab035,StMaarten,31.4500007629395,12.6199998855591,2.45000004768372,4176.47021484375,Single-family residential,8.19999980926514,,"1706",,,,Lower Princes Quarter,Good,132.789993286133
"4727",353778bd-5eaa-416c-8e86-c6310cddc38a,StMaarten,158.020004272461,79.5699996948242,15.4399995803833,25032.9296875,Single-family residential,12.9300003051758,2.3199999332428,"1621.59",,,,Cole Bay,Good,158.419998168945
"4728",9dec34cf-e5a1-4f59-8ce2-826410d3f6c3,StMaarten,580.830017089844,363.790008544922,70.5699996948242,105419.1015625,Single-family residential,24.4699993133545,9.73999977111816,"1493.73",,,,Cul-de-Sac,Good,181.5
"4729",e82dcfd1-0275-46f9-a5da-9a4a95893085,StMaarten,32.6599998474121,15.289999961853,2.97000002861023,4454.7998046875,Single-family residential,25.3199996948242,5.84000015258789,"1502",,,,Lower Princes Quarter,Good,136.389999389648
"4730",c52789fe-6eda-4f1a-ad8f-c9b0aad8e77c,StMaarten,27.9799995422363,5.92000007629395,1.14999997615814,1909.98999023438,Single-family residential,0,2.28999996185303,"1662",,,,Cul-de-Sac,Good,68.25
"4731",5f364e2d-86cf-4c67-9487-5f4f520eef49,StMaarten,139.639999389648,54.0299987792969,10.4799995422363,17421.060546875,Single-family residential,0,7.32999992370605,"1662",,,,Cul-de-Sac,Good,124.75
"4732",e6ad138a-672b-4322-b27a-797cc9e3e171,StMaarten,49.6699981689453,0,0,0,Single-family residential,33.9599990844727,19.5799999237061,,,,,Lower Princes Quarter,Good,0
"4733",5b5e66a0-e40a-4ef4-ae4e-8a5e325d77aa,StMaarten,89.2099990844727,41.6699981689453,8.07999992370605,13792.2099609375,Single-family residential,0,3.32999992370605,"1706",,,,Lower Princes Quarter,Good,154.600006103516
"4734",fb1ff4a2-8f89-4d5c-818a-2db84f62926e,StMaarten,235.690002441406,91.0800018310547,17.6700000762939,30144.98046875,Single-family residential,0,5.11999988555908,"1706",,,,Lower Princes Quarter,Good,127.900001525879
"4735",872bae0c-064a-4190-ad17-da965b271ae9,StMaarten,68.879997253418,27.5699996948242,5.34999990463257,8058.0400390625,Single-family residential,16.5400009155273,4.84999990463257,"1506.72",,,,Lower Princes Quarter,Good,116.980003356934
"4736",6c598e2c-2988-4cf3-8e64-61345dacfb6c,StMaarten,38.439998626709,12.7799997329712,2.48000001907349,4228.68994140625,Industrial,0,3.38000011444092,"1706",,,,Philipsburg,Medium,110.01000213623
"4737",88183808-b3e5-442c-9126-40ef38ca9cdb,StMaarten,19.6499996185303,0,0,0,Single-family residential,9.43000030517578,6.07999992370605,,,,,Upper Princes Quarter,Good,0
"4738",e6d4d31e-1b61-469a-9493-2de37f87d35a,StMaarten,28.6499996185303,12.6999998092651,2.46000003814697,3764.88989257812,Single-family residential,19.1599998474121,2.61999988555908,"1527.52",,,,Cole Bay,Good,131.389999389648
"4739",4737e11e-b4c1-49cf-815e-f1e12ff6921f,StMaarten,62.1300010681152,23.6599998474121,4.59000015258789,7711.490234375,Single-family residential,25.3400001525879,3.54999995231628,"1679.71",,,,Little Bay Area,Good,124.129997253418
"4740",c3d2490d-0116-4020-8e7e-e18629f72cf3,StMaarten,156.210006713867,73.0599975585938,14.1599998474121,22724.080078125,Single-family residential,16.7600002288818,7.19999980926514,"1604.93",,,,Little Bay Area,Good,145.470001220703
"4741",4420f247-a2bb-4f40-9c8a-2f49724d2ad8,StMaarten,72.5500030517578,6.48999977111816,1.25999999046326,1907.96997070312,Single-family residential,28.8099994659424,6.34000015258789,"1516",,,,Philipsburg,Good,26.2999992370605
"4742",a837890f-f571-4ee6-a190-abe552daf587,StMaarten,137.75,47.6300010681152,9.23999977111816,16069.5498046875,Multi-family residential,0,6.23999977111816,"1739",,,,Philipsburg,Good,116.660003662109
"4743",aa8acb79-4fcb-4ef1-b392-21955ac193f6,StMaarten,69.4300003051758,31.8099994659424,6.17000007629395,10732.2197265625,Single-family residential,0,,"1739",,,,Philipsburg,Good,154.570007324219
"4744",06669d4c-05f2-4545-9b4d-e4925a42364d,StMaarten,38.6300010681152,10.6499996185303,2.0699999332428,3056.55004882812,Single-family residential,32.5999984741211,,"1479.69",,,,Little Bay Area,Good,79.120002746582
"4745",ffdfb51d-8efd-478b-a266-76bde7647946,StMaarten,67.9000015258789,23.6399993896484,4.59000015258789,7270.10986328125,Single-family residential,14.75,5.46000003814697,"1583.39",,,,Little Bay Area,Good,107.059997558594
"4746",910a57e6-5da8-4aa8-bbf4-d3e433321058,StMaarten,196.350006103516,76.9400024414062,14.9300003051758,24536.9609375,Multi-family residential,18.9899997711182,14.5200004577637,"1643.93",,,,Low Lands,Good,124.970001220703
"4747",3e2db141-ed91-4137-9df3-502a57e75b42,StMaarten,116.690002441406,47.0699996948242,9.14000034332275,14953.8095703125,Single-family residential,16,2.82999992370605,"1636.06",,,,Cole Bay,Medium,128.149993896484
"4748",a2c29ac3-6531-40d1-87fd-0ccdd65dedb2,StMaarten,68.9499969482422,11.75,2.27999997138977,3638.92993164062,Single-family residential,17.4599990844727,2.77999997138977,"1596.12",,,,Upper Princes Quarter,Good,52.7799987792969
"4749",a9d2e482-1e41-41da-a75a-ea63129cdb54,StMaarten,54.8800010681152,28.0300006866455,5.44000005722046,9287.740234375,Single-family residential,8.5600004196167,3.74000000953674,"1706",,,,Lower Princes Quarter,Good,169.25
"4750",99e8884a-0d08-414f-9ddd-138d3789bf9b,StMaarten,23.6599998474121,6.03999996185303,1.16999995708466,1889.26000976562,Single-family residential,11.3699998855591,21.0599994659424,"1613.52",,,,Upper Princes Quarter,Good,79.8399963378906
"4751",2210d423-d014-4eff-8d62-6da0cd5461df,StMaarten,177.270004272461,89.5100021362305,17.3700008392334,30372.619140625,Single-family residential,0,4.32000017166138,"1749",,,,Philipsburg,Good,171.339996337891
"4752",58fbeb9d-9f83-4569-a476-178ec51e731f,StMaarten,37.2799987792969,16.3899993896484,3.1800000667572,5560.009765625,Single-family residential,0,2.19000005722046,"1749",,,,Philipsburg,Good,149.149993896484
"4753",ec417a5c-e3dd-4784-ae76-4b81e54b6d3a,StMaarten,370.769989013672,203.259994506836,39.4300003051758,64551.30078125,Single-family residential,12.6099996566772,8.61999988555908,"1637",,,,Philipsburg,Good,174.100006103516
"4754",5c1ef1cd-6693-4e7a-82d4-ca940e42c245,StMaarten,343.320007324219,137.800003051758,26.7299995422363,36880.76953125,Schools,26.2000007629395,11.8800001144409,"1379.58",,,,Cul-de-Sac,Good,107.419998168945
"4755",282b6d2f-129e-49cb-bb0c-9791a7c43dea,StMaarten,119.120002746582,54.0499992370605,10.4799995422363,15191.6298828125,Single-family residential,23.2099990844727,4.3600001335144,"1448.93",,,,Philipsburg,Good,127.540000915527
"4756",f13b94ad-8ccf-4bf9-b5b5-98d29edc870b,StMaarten,93.5299987792969,49.0699996948242,9.52000045776367,15851.1298828125,Single-family residential,11.0699996948242,2.99000000953674,"1665.09",,,,Cole Bay,Good,169.479995727539
"4757",7c3add02-cd42-4ac6-bd8f-1247f0e3d8b8,StMaarten,98.0999984741211,48.6300010681152,9.43000030517578,16159.25,Single-family residential,0,2.96000003814697,"1713",,,,Cole Bay,Good,164.729995727539
"4758",e5a5bc1d-67ad-43b2-bc67-710f6ee1ed59,StMaarten,50.2599983215332,7.55999994277954,1.47000002861023,2436.77001953125,Single-family residential,8.55000019073486,3.74000000953674,"1662",,,,Cul-de-Sac,Good,48.4799995422363
"4759",bec272b5-54f0-4d8f-b730-4489ff8f0d55,StMaarten,330.179992675781,47.5699996948242,9.22000026702881,14960.7998046875,Single-family residential,15.2399997711182,7.48000001907349,"1622.8",,,,Simpson Bay,Good,45.310001373291
"4760",06014439-8eac-4572-80c2-92cf90e39173,StMaarten,87.879997253418,43.2299995422363,8.39000034332275,13325.41015625,Single-family residential,12.7600002288818,9.38000011444092,"1588.73",,,,Lower Princes Quarter,Good,151.639999389648
"4761",559eec65-4a0a-40ab-aafe-5da77ebd46e0,StMaarten,95.2200012207031,55.810001373291,10.8400001525879,16042.4404296875,Single-family residential,17.9799995422363,4.26999998092651,"1480.17",,,,Cul-de-Sac,Good,168.490005493164
"4762",84a24588-e930-41e0-9cca-5411d3e8b7e8,StMaarten,222.860000610352,119.459999084473,23.1700000762939,34964.83984375,Single-family residential,18.5699996948242,3.94000005722046,"1508.76",,,,Lower Princes Quarter,Good,156.889999389648
"4763",9305647b-ad6c-4d2e-be22-2f430423cc39,StMaarten,412.410003662109,124.300003051758,24.1399993896484,37200.8203125,Single-family residential,19.2800006866455,5.57000017166138,"1541.17",,,,Cul-de-Sac,Good,90.1999969482422
"4764",4fe19686-ffef-4dc5-9d29-92c61c2dfbc2,StMaarten,73.6399993896484,24.6000003814697,4.76999998092651,8155.52978515625,Single-family residential,0,2.03999996185303,"1709",,,,Simpson Bay,Good,110.73999786377
"4765",691ecd4f-005a-43ce-965d-4eec6d501a60,StMaarten,123.970001220703,67.0800018310547,13.0100002288818,18001.470703125,Multi-family residential,20.25,5,"1383.22",,,,Upper Princes Quarter,Good,145.199996948242
"4766",255bba7c-407a-415d-8410-68e08603f6bc,StMaarten,158.100006103516,73.0599975585938,14.1700000762939,21429.630859375,Single-family residential,11.0299997329712,3.39000010490417,"1512",,,,Cole Bay,Medium,135.539993286133
"4767",1871d7c7-047e-4666-8089-0e338b46b488,StMaarten,76.8399963378906,32.7000007629395,6.34000015258789,9956.5703125,Single-family residential,20.1800003051758,6.71999979019165,"1569.59",,,,Upper Princes Quarter,Good,129.580001831055
"4768",217e3342-bfd9-4b05-9cde-450923848b8a,StMaarten,101.699996948242,55.310001373291,10.7299995422363,17896.390625,Single-family residential,15.8100004196167,2.94000005722046,"1668",,,,Little Bay Area,Good,175.970001220703
"4769",2e73b077-068b-4542-828c-d7a67574053c,StMaarten,228.690002441406,132.419998168945,25.6900005340576,43827.23828125,Single-family residential,0,6.76999998092651,"1706",,,,Lower Princes Quarter,Good,191.639999389648
"4770",9e99016f-c06b-467f-a6e1-7f0611678a10,StMaarten,154.929992675781,81.8899993896484,15.8900003433228,23102.69921875,Single-family residential,23.8199996948242,,"1454.28",,,,Cul-de-Sac,Good,149.119995117188
"4771",930a0263-48b4-4766-8b30-a2442c226049,StMaarten,777.719970703125,417.649993896484,81.0199966430664,129542.9921875,Single-family residential,11.9499998092651,7.36999988555908,"1598.82",,,,Low Lands,Good,166.570007324219
"4772",e1b8e0b3-f7b7-43f2-8276-e81bda455379,StMaarten,379.489990234375,165.020004272461,32.0099983215332,49838.30078125,Hotels,15.1300001144409,16.7199993133545,"1556.74",,,,Upper Princes Quarter,Good,131.330001831055
"4773",5e0400dc-8582-414e-987c-9a4c818845da,StMaarten,53.4300003051758,28.1599998474121,5.46000003814697,9080.2802734375,Single-family residential,9.30000019073486,8.39999961853027,"1662",,,,Lower Princes Quarter,Good,169.940002441406
"4774",85000df2-0ce8-40fd-9143-174805fa242a,StMaarten,187.619995117188,114.660003662109,22.2399997711182,36968.48828125,Single-family residential,9.21000003814697,3.88000011444092,"1662",,,,Cul-de-Sac,Good,197.039993286133
"4775",c44275f2-9bac-4e6d-abe3-c009a639b36f,StMaarten,142.399993896484,64.4499969482422,12.5,19250.669921875,Single-family residential,25.1900005340576,27.6000003814697,"1539.71",,,,Cul-de-Sac,Good,135.179992675781
"4776",56616bbe-7651-40f9-9215-428c23ea4fc1,StMaarten,165.869995117188,29.1200008392334,5.65000009536743,9280.26953125,Single-family residential,24.2399997711182,3.91000008583069,"1642.78",,,,Lower Princes Quarter,Good,55.9500007629395
"4777",db101600-9b94-4908-8fb9-9d481aba9118,StMaarten,109.790000915527,50.1599998474121,9.72999954223633,11066.259765625,Single-family residential,41.8300018310547,,"1137.15",,,,Cul-de-Sac,Good,100.790000915527
"4778",2e61c4df-80c1-41f8-a472-3d9d5352caee,StMaarten,166.789993286133,60.1699981689453,11.6700000762939,17759.80078125,Single-family residential,26.2800006866455,27.75,"1521.44",,,,Cul-de-Sac,Good,106.480003356934
"4779",655891e7-face-43ed-9b7b-9519f70a8b50,StMaarten,142.740005493164,39.5200004577637,7.67000007629395,11115.150390625,Single-family residential,31.0300006866455,24.4899997711182,"1449.59",,,,Cul-de-Sac,Good,77.870002746582
"4780",c6b39868-943b-480f-b2dc-5807fea57701,StMaarten,139.669998168945,54.5200004577637,10.5799999237061,16131.2099609375,Single-family residential,16.4400005340576,3.99000000953674,"1525",,,,Upper Princes Quarter,Good,115.48999786377
"4781",c72e13ff-daad-45fb-abe0-f32b6c55b3e0,StMaarten,58.6199989318848,18.2099990844727,3.52999997138977,5729.10986328125,Single-family residential,11.6099996566772,,"1621.48",,,,Lower Princes Quarter,Good,97.7399978637695
"4782",199e2659-29ea-4581-928e-e6f94b94decc,StMaarten,47.3600006103516,25.7900009155273,5,7440.759765625,Single-family residential,19.7399997711182,9.57999992370605,"1487",,,,Lower Princes Quarter,Good,157.119995117188
"4783",10e5156c-e2b7-4634-8e7c-d6332cafea5d,StMaarten,29.9599990844727,9.47000026702881,1.8400000333786,3067.81005859375,Single-family residential,15.1899995803833,4.34999990463257,"1669.78",,,,Upper Princes Quarter,Good,102.389999389648
"4784",76dbc964-0354-4bfd-8587-2b25fd386a7d,StMaarten,86.0699996948242,15.8400001525879,3.0699999332428,4957.330078125,Single-family residential,12.5900001525879,2.75,"1613.62",,,,Cole Bay,Medium,57.5999984741211
"4785",a5ad59ec-2240-4ea5-b141-886845e4f2b2,StMaarten,97.120002746582,31.8199996948242,6.17000007629395,10573.1298828125,Single-family residential,0,2.58999991416931,"1713",,,,Cole Bay,Medium,108.860000610352
"4786",7d81a4a8-ef46-4c6a-8b57-8356fe5ae372,StMaarten,303.730010986328,148.929992675781,28.8899993896484,44382.859375,Single-family residential,10.0900001525879,2.33999991416931,"1536.1",,,,Cole Bay,Good,146.130004882812
"4787",73377dd2-402a-4c1f-bd4d-66604992ea7e,StMaarten,364.660003662109,189.669998168945,36.7999992370605,62775.48046875,Multi-family residential,8.47999954223633,7.3600001335144,"1706",,,,Upper Princes Quarter,Good,172.149993896484
"4788",4994e4f5-770f-4412-8515-2458fc9e0adc,StMaarten,203.649993896484,86.4300003051758,16.7700004577637,27316.669921875,Single-family residential,14.1400003433228,7.05999994277954,"1629.23",,,,Lower Princes Quarter,Good,134.130004882812
"4789",5b54c913-cd0c-40fb-95ea-41fff324b04b,StMaarten,47.7799987792969,9.43000030517578,1.83000004291534,2953.07006835938,Single-family residential,27.9200000762939,25.2000007629395,"1615",,,,Cul-de-Sac,Good,61.7999992370605
"4790",d93493d9-09d2-4e32-ba4c-aadf0cc30333,StMaarten,490.959991455078,296.010009765625,57.4300003051758,91005.8515625,Single-family residential,19.9899997711182,5.55999994277954,"1584.76",,,,Simpson Bay,Good,185.360000610352
"4791",7212dfe8-d978-496e-985e-7e2793bda303,StMaarten,108.5,63.0900001525879,12.25,18111.939453125,Single-family residential,12.6000003814697,4.63000011444092,"1478.32",,,,Cul-de-Sac,Good,166.929992675781
"4792",f054a903-1053-45ae-91b2-fa85a89578b3,StMaarten,61.8300018310547,21.6700000762939,4.19999980926514,6703.77978515625,Single-family residential,13.9300003051758,3.38000011444092,"1594.3",,,,Simpson Bay,Good,108.419998168945
"4793",1d303c21-05ef-428d-8cb5-48ac85d59002,StMaarten,134.070007324219,75.0699996948242,14.5600004196167,24686.48046875,Single-family residential,0,2.47000002861023,"1695",,,,Cole Bay,Good,184.130004882812
"4794",fcf84c7d-4482-4417-94fc-1f7beebfedfe,StMaarten,66.4599990844727,25.5599994659424,4.96000003814697,8063.39990234375,Single-family residential,12.4499998092651,3.49000000953674,"1626.26",,,,Cole Bay,Good,121.330001831055
"4795",01c37919-9697-478d-9f77-f719e140ca92,StMaarten,54.9700012207031,20.3999996185303,3.96000003814697,6573.77978515625,Single-family residential,24.9300003051758,6.59999990463257,"1659.51",,,,Upper Princes Quarter,Good,119.580001831055
"4796",3b796772-ae5d-4125-a125-c2ce6f8b5665,StMaarten,60.5099983215332,32.8499984741211,6.36999988555908,10801.58984375,Single-family residential,0,2.72000002861023,"1695",,,,Cole Bay,Good,178.520004272461
"4797",3acb20f1-f78c-4219-9162-6529950e3ce3,StMaarten,114.809997558594,50.2700004577637,9.75,13771.6396484375,Single-family residential,30.5599994659424,9.9399995803833,"1412",,,,Cole Bay,Good,119.949996948242
"4798",6b06dc25-dbf2-4a04-bdb0-34879fdac8c4,StMaarten,30.5400009155273,11.210000038147,2.1800000667572,3687.17993164062,Single-family residential,0,3.29999995231628,"1695",,,,Cole Bay,Good,120.720001220703
"4799",735d2b5f-65c2-45e5-ba7e-a32be38c71ee,StMaarten,56.2599983215332,22.2299995422363,4.30999994277954,6255.240234375,Single-family residential,20.3500003814697,5.44999980926514,"1450.52",,,,Little Bay Area,Good,111.180000305176
"4800",90eca0e6-f824-4100-bc78-6326fd4bbc99,StMaarten,62.6599998474121,21.2099990844727,4.1100001335144,6119.93017578125,Public,24.6700000762939,3.65000009536743,"1487.52",,,,Philipsburg,Good,97.6699981689453
"4801",c65815b5-d362-4986-9eb0-6fe7a14a9ea1,StMaarten,40,2.80999994277954,0.550000011920929,906.830017089844,Single-family residential,0,2.69000005722046,"1662",,,,Little Bay Area,Good,22.6700000762939
"4802",3dca9f10-5348-4a8e-8b53-1bbe70790ca9,StMaarten,107.160003662109,52.2200012207031,10.1300001144409,16890.990234375,Single-family residential,16.25,3.65000009536743,"1667.31",,,,Cole Bay,Good,157.630004882812
"4803",abe717c2-fbeb-4a02-afc3-26a235bd4441,StMaarten,883.340026855469,371.059997558594,71.9899978637695,125901.8125,Public,0,10.1899995803833,"1749",,,,Upper Princes Quarter,Good,142.529998779297
"4804",4baf75b0-048c-406e-92d2-a315f924683d,StMaarten,69.2399978637695,18.2999992370605,3.54999995231628,5898.93017578125,Single-family residential,0,3.70000004768372,"1662",,,,Cul-de-Sac,Good,85.1900024414062
"4805",6f2ebd73-4e84-41d0-bdba-d894db94e841,StMaarten,37.8300018310547,10.1099996566772,1.96000003814697,3259.22998046875,Single-family residential,8.78999996185303,3.63000011444092,"1662",,,,Cul-de-Sac,Good,86.1600036621094
"4806",205ff0bf-027d-4e4f-9641-4f8fb69ae109,StMaarten,50.8600006103516,16.6399993896484,3.23000001907349,5346.02001953125,Single-family residential,11.6000003814697,2.55999994277954,"1656.39",,,,Little Bay Area,Good,105.110000610352
"4807",eaa7739c-42a6-4b9f-9335-22e233bfca1e,StMaarten,22.25,6.34999990463257,1.23000001907349,2100.42993164062,Single-family residential,0,2.70000004768372,"1706",,,,Lower Princes Quarter,Good,94.4000015258789
"4808",fe896ca0-5a6a-41aa-a301-4a43fef972ea,StMaarten,129.679992675781,65.75,12.7600002288818,20718.640625,Single-family residential,17.3099994659424,5.86999988555908,"1624.23",,,,Upper Princes Quarter,Good,159.759994506836
"4809",21046bdb-db04-4c86-acca-668a44d3020c,StMaarten,202.610000610352,107.480003356934,20.8500003814697,32284.259765625,Single-family residential,10.5500001907349,4.53999996185303,"1548.36",,,,Cole Bay,Good,159.339996337891
"4810",08e491d6-25ee-4400-90eb-1addc7fed4b9,StMaarten,41.7599983215332,4.94999980926514,0.959999978542328,1678.09997558594,Single-family residential,8.64999961853027,3.3199999332428,"1749",,,,Upper Princes Quarter,Good,40.189998626709
"4811",08ff8e9a-4fd4-43fb-906e-f9a9559eaf76,StMaarten,120.610000610352,51.3499984741211,9.96000003814697,16996.560546875,Single-family residential,0,2.97000002861023,"1706",,,,Upper Princes Quarter,Good,140.919998168945
"4812",fd7d9996-3a6d-4db2-b890-46e3449e2932,StMaarten,58.4799995422363,30.5599994659424,5.92999982833862,10368.41015625,Single-family residential,0,4.1100001335144,"1749",,,,Philipsburg,Good,177.300003051758
"4813",d1d96195-8f78-49cc-a2cb-a4e306388c75,StMaarten,185.669998168945,50.5200004577637,9.80000019073486,15818.0498046875,Single-family residential,22.9400005340576,4.23000001907349,"1614",,,,Upper Princes Quarter,Good,85.1999969482422
"4814",9e6a2c71-5ddc-4844-af4f-7b89313702f8,StMaarten,90.6600036621094,40.1199989318848,7.78000020980835,11732.5498046875,Single-family residential,35.0999984741211,6.75,"1507.4",,,,Little Bay Area,Good,129.419998168945
"4815",b5500e78-50ec-4898-b8b4-94e61ab47d6e,StMaarten,117.790000915527,62.0299987792969,12.0299997329712,18411.630859375,Single-family residential,10.1899995803833,2.52999997138977,"1529.98",,,,Cole Bay,Good,156.309997558594
"4816",8ec84c76-52ba-4bd6-bc6c-cef4563e9d2b,StMaarten,396.910003662109,143.539993286133,27.8500003814697,47590.05859375,Single-family residential,0,6.3600001335144,"1709",,,,Low Lands,Good,119.900001525879
"4817",38c165b0-c9a9-4a53-b5e5-9afc3aeb69ef,StMaarten,25.5599994659424,10.8999996185303,2.10999989509583,3606.52001953125,Single-family residential,0,4.80000019073486,"1706",,,,Upper Princes Quarter,Good,141.080001831055
"4818",d9ca97bb-177f-4c1e-84b8-3f0dc599c2f4,StMaarten,17.4300003051758,5.48999977111816,1.05999994277954,1694.15002441406,Single-family residential,10.0900001525879,2.01999998092651,"1591",,,,Philipsburg,Good,97.2099990844727
