OBJECTID,uuid,City,Surface_area,Potential_installable_area,Peak_installable_capacity,Energy_potential_per_year,Assumed_building_type,Estimated_tilt,Estimated_building_height,Estimated_capacity_factor,Unit_installation_price,Date_added,Comment,aoi
"1587",141b68de-2e40-4e83-bdb3-0f4fe2bc277e,StLucia,150.570007324219,85.3600006103516,16.5599994659424,25612.390625,Single-family residential,25.6900005340576,19.18,"1546.58",,2023-01-03T13:15:51.000,,Soufriere
"1588",d9719893-ecbb-484c-9879-9b490ad0f4dc,StLucia,107.459999084473,57.4099998474121,11.1400003433228,16621.51953125,Single-family residential,23.8799991607666,17.51,"1492.39",,2023-01-03T13:15:51.000,,Soufriere
"1589",12708d15-e7a7-43df-b027-8fe4054c6a68,StLucia,43.8699989318848,16.2600002288818,3.16000008583069,4095.46997070313,Single-family residential,20.3999996185303,,"1298.0",,2023-01-03T13:15:51.000,,Soufriere
"1590",dc436bd0-731f-4383-b0f3-a894305e53ee,StLucia,54.2700004577637,27.7700004577637,5.3899998664856,8408.830078125,Single-family residential,19.1299991607666,2.16,"1561.05",,2023-01-03T13:15:51.000,,Soufriere
"1591",b7bd3ff9-ba21-4a64-9793-0a7e14a6ea3c,StLucia,94.3000030517578,55.689998626709,10.8000001907349,15751.900390625,Single-family residential,20.9799995422363,12.01,"1458.05",,2023-01-03T13:15:51.000,,Soufriere
"1592",8da567b6-e4ed-4e6c-b087-9625b9fe5098,StLucia,142.089996337891,84.1900024414063,16.3299999237061,25249.2890625,Single-family residential,20.8700008392334,6.09,"1546.0",,2023-01-03T13:15:51.000,,Soufriere
"1593",ed6d6af7-0dc7-4659-92b2-994d46a68608,StLucia,24.9300003051758,11.4099998474121,2.21000003814697,3378.14990234375,Single-family residential,22.2299995422363,2.32,"1526.02",,2023-01-03T13:15:51.000,,Soufriere
"1594",e7b8e8ed-3d91-472b-8709-45c4780decf3,StLucia,100.309997558594,44.1199989318848,8.5600004196167,11096.51953125,Single-family residential,25.7800006866455,,"1296.3",,2023-01-03T13:15:51.000,,Soufriere
"1595",690d4dec-0dcf-4dd7-8432-aa81a1ae9ccd,StLucia,78.4199981689453,33.939998626709,6.57999992370605,9115.5595703125,Single-family residential,21.9799995422363,,"1384.61",,2023-01-03T13:15:51.000,,Soufriere
"1596",07efbcb9-1dd0-4985-b607-aa24a0de7d01,StLucia,31.1700000762939,12.1899995803833,2.36999988555908,3658.93994140625,Single-family residential,20.25,,"1547.0",,2023-01-03T13:15:51.000,,Soufriere
"1597",4c80315a-9991-414b-a2c1-1588bf0d6ba2,StLucia,26.9200000762939,10.1499996185303,1.97000002861023,2722.31005859375,Single-family residential,24.4200000762939,,"1383.0",,2023-01-03T13:15:51.000,,Soufriere
"1598",939ea38c-70f8-47c8-9c72-ee41079fd1e3,StLucia,54.5800018310547,12.6199998855591,2.45000004768372,3723.72998046875,Single-family residential,21.2399997711182,,"1520.39",,2023-01-03T13:15:51.000,,Soufriere
"1599",8f750eb3-a70a-4b72-88c7-be50d5520de4,StLucia,40.7200012207031,20.1900005340576,3.92000007629395,5582.35009765625,Single-family residential,24.7299995422363,2.35,"1425.52",,2023-01-03T13:15:51.000,,Soufriere
"1600",95a6f0d3-f0db-4d97-8e70-12ffb647bd9f,StLucia,233.740005493164,124.300003051758,24.1100006103516,32134.5,Single-family residential,28.3199996948242,2.8,"1332.61",,2023-01-03T13:15:51.000,,Soufriere
"1601",56a86ecb-56c0-4006-bcd6-15fa2306f52e,StLucia,24.8199996948242,10.5200004577637,2.03999996185303,2742.43994140625,Single-family residential,21.7299995422363,3.36,"1343.5",,2023-01-03T13:15:51.000,,Soufriere
"1602",aaa34ccf-65d4-4ccd-85b4-a90bfde49401,StLucia,121.720001220703,73.0999984741211,14.1800003051758,21924.029296875,Single-family residential,23.1200008392334,4.42,"1546.0",,2023-01-03T13:15:51.000,,Soufriere
"1603",ed3fbc0f-fa13-4464-a62c-efbda384aafd,StLucia,87.9400024414063,32.310001373291,6.26999998092651,8548.169921875,Single-family residential,24.5699996948242,3.47,"1363.54",,2023-01-03T13:15:51.000,,Soufriere
"1604",b48cef11-759f-4aca-8acf-0ed837bef4e8,StLucia,82.1100006103516,47.75,9.26000022888184,14109.740234375,Commercial,6.1399998664856,,"1523.06",,2023-01-03T13:15:51.000,,Soufriere
"1605",854ac00d-5173-4a11-b210-211be8fc0854,StLucia,81.2200012207031,47.9599990844727,9.30000019073486,14142.919921875,Single-family residential,20.3199996948242,5.62,"1520.16",,2023-01-03T13:15:51.000,,Soufriere
"1606",835153c2-dce3-4501-9791-6cc5161ac282,StLucia,36.1599998474121,7.03999996185303,1.37000000476837,2113.22998046875,Single-family residential,28,4.87,"1546.59",,2023-01-03T13:15:51.000,,Soufriere
"1607",d0d95bd4-09c0-4754-8e1d-54c435206529,StLucia,51.9099998474121,9.27999973297119,1.79999995231628,2209.34008789063,Single-family residential,39.1100006103516,4.95,"1227.4",,2023-01-03T13:15:51.000,,Soufriere
"1608",07b5a272-c770-4f67-9870-a7cd3e15fd37,StLucia,105.5,59.7200012207031,11.5900001525879,16448.740234375,Single-family residential,21.0100002288818,,"1419.72",,2023-01-03T13:15:51.000,,Soufriere
"1609",f801cf06-8235-4ca1-be0e-ae98581f5447,StLucia,86.0999984741211,46.3699989318848,9,12421.3896484375,Single-family residential,24.8700008392334,,"1380.92",,2023-01-03T13:15:51.000,,Soufriere
"1610",bd751c63-ee27-42cd-bc44-e431e4a5aba0,StLucia,32.0900001525879,14.6800003051758,2.84999990463257,4221.02001953125,Single-family residential,19.4400005340576,,"1481.71",,2023-01-03T13:15:51.000,,Soufriere
"1611",281e842e-d910-4aae-9932-d048642f03ca,StLucia,21.4099998474121,9.38000011444092,1.82000005245209,2781.7900390625,Single-family residential,19.75,,"1528.0",,2023-01-03T13:15:51.000,,Soufriere
"1612",b554516b-3286-4ceb-82d0-ab2dafdaae3b,StLucia,82.0699996948242,46.7099990844727,9.0600004196167,14019.1796875,Single-family residential,28.8799991607666,4.48,"1547.0",,2023-01-03T13:15:51.000,,Soufriere
"1613",9ea1a393-9b80-4312-bccf-89474cdef2a9,StLucia,79.8499984741211,33.939998626709,6.59000015258789,9324.5595703125,Single-family residential,33.0099983215332,8.52,"1416.0",,2023-01-03T13:15:51.000,,Soufriere
"1614",c7592505-3c83-4d13-9b0f-d45f4a6df45c,StLucia,38.1500015258789,15.2399997711182,2.96000003814697,4322.52978515625,Single-family residential,31.1900005340576,6.02,"1462.09",,2023-01-03T13:15:51.000,,Soufriere
"1615",cdaff2a7-3c55-43cc-9025-52da1b62edde,StLucia,22.7199993133545,10.3599996566772,2.00999999046326,2966.919921875,Single-family residential,21.4899997711182,2.1,"1475.0",,2023-01-03T13:15:51.000,,Soufriere
"1616",83948185-0cc8-4701-ab4d-0367eebc17e2,StLucia,47.9300003051758,25.2600002288818,4.90000009536743,6777.97021484375,Single-family residential,22.9400005340576,2.69,"1383.0",,2023-01-03T13:15:51.000,,Soufriere
"1617",58bf62a6-57e6-40bf-975a-57d91954c630,StLucia,44.3600006103516,16.7299995422363,3.25,4751.830078125,Single-family residential,18.9200000762939,2.36,"1464.0",,2023-01-03T13:15:51.000,,Soufriere
"1618",69d96fb7-3a1f-44cb-9a0b-258d7d6a7343,StLucia,80.4100036621094,45.5900001525879,8.84000015258789,13049.41015625,Single-family residential,24.8700008392334,3.16,"1477.0",,2023-01-03T13:15:51.000,,Soufriere
"1619",9abc1207-6727-45af-b7cd-fa751b34c277,StLucia,105.480003356934,57.6599998474121,11.1899995803833,15469.2001953125,Single-family residential,24.1000003814697,19.35,"1383.0",,2023-01-03T13:15:51.000,,Soufriere
"1620",51cbac0c-3523-4f48-9e55-6329a33b0b36,StLucia,92.1900024414063,54.939998626709,10.6599998474121,15269.900390625,Commercial,17.1100006103516,10.48,"1432.55",,2023-01-03T13:15:51.000,,Soufriere
"1621",aa154b06-f82d-4b10-ac03-dc04f8c449d8,StLucia,83.7399978637695,45.5299987792969,8.82999992370605,11451.51953125,Single-family residential,24.3299999237061,5.4,"1296.49",,2023-01-03T13:15:51.000,,Soufriere
"1622",f143217c-365f-4924-bf19-a644b766e86a,StLucia,71.4100036621094,40.6500015258789,7.8899998664856,12195.740234375,Single-family residential,22.9400005340576,7.32,"1546.63",,2023-01-03T13:15:51.000,,Soufriere
"1623",d3d8e17d-5f91-41d8-afcf-15af757bd238,StLucia,25.0799999237061,12,2.32999992370605,3407.5,Single-family residential,20.6399993896484,6.41,"1464.08",,2023-01-03T13:15:51.000,,Soufriere
"1624",38df87ef-56fd-4345-a7b1-9d36204d3181,StLucia,68.6800003051758,35.3699989318848,6.8600001335144,9315.1904296875,Single-family residential,24.3799991607666,6.97,"1357.72",,2023-01-03T13:15:51.000,,Soufriere
"1625",b40bfee1-5d21-414b-ad15-682eff042ad9,StLucia,89.3099975585938,48.3600006103516,9.38000011444092,12140.9404296875,Single-family residential,20.5400009155273,5.91,"1294.0",,2023-01-03T13:15:51.000,,Soufriere
"1626",42adb2ef-872b-4bc1-b82b-2bb8ca1ba50d,StLucia,33.9599990844727,4.84999990463257,0.939999997615814,1454.61999511719,Single-family residential,22.6800003051758,5.35,"1546.0",,2023-01-03T13:15:51.000,,Soufriere
"1627",f622925d-920e-4b9c-8948-25b860f2e331,StLucia,35.2299995422363,17.7299995422363,3.44000005722046,5105.419921875,Single-family residential,21.6299991607666,2.49,"1484.0",,2023-01-03T13:15:51.000,,Soufriere
"1628",223336f7-e3c6-40e5-a532-cb82d9202362,StLucia,15.75,6.42999982833862,1.25,1724.06005859375,Single-family residential,20.7199993133545,2.29,"1383.0",,2023-01-03T13:15:51.000,,Soufriere
"1629",a45d04cc-b2c4-43d2-ad9a-e9ba8e2ad98b,StLucia,41.189998626709,18.8199996948242,3.65000009536743,5050.740234375,Single-family residential,20.1800003051758,2.33,"1383.0",,2023-01-03T13:15:51.000,,Soufriere
"1630",dc8ddb6e-226e-459e-a000-14abbe1dcaad,StLucia,21.7399997711182,9.90999984741211,1.91999995708466,2657.55004882813,Single-family residential,23.7000007629395,2.98,"1383.0",,2023-01-03T13:15:51.000,,Soufriere
"1631",dd17275e-9264-4420-ab3c-b5bf46ac8a7f,StLucia,27.6100006103516,13.5799999237061,2.63000011444092,3639.2099609375,Single-family residential,20.6599998474121,3.69,"1381.5",,2023-01-03T13:15:51.000,,Soufriere
"1632",21fe9c88-dbba-4507-b5d1-8e5d2bc95081,StLucia,47.439998626709,12.5900001525879,2.44000005722046,3161.06005859375,Single-family residential,23.7600002288818,8.02,"1294.0",,2023-01-03T13:15:51.000,,Soufriere
"1633",63d2de0c-3a8b-41b4-abd1-53c016f536ee,StLucia,79,35.2200012207031,6.82999992370605,8840.8203125,Single-family residential,24.3099994659424,2.5,"1294.0",,2023-01-03T13:15:51.000,,Soufriere
"1634",e67220b3-92e5-4996-82cb-eb233068befd,StLucia,40.8800010681152,11.960000038147,2.3199999332428,3284.63989257813,Single-family residential,19.4699993133545,5.59,"1416.05",,2023-01-03T13:15:51.000,,Soufriere
"1635",db0f275c-ee55-4106-aa18-d9e972d8fcae,StLucia,24.9799995422363,8.84000015258789,1.72000002861023,2652.2099609375,Single-family residential,17.8600006103516,2.6,"1545.93",,2023-01-03T13:15:51.000,,Soufriere
"1636",04f35a7d-1fc8-4647-a484-2ee78885c42f,StLucia,70.9100036621094,37.4500007629395,7.26999998092651,10589.0302734375,Single-family residential,19.0100002288818,2.82,"1457.37",,2023-01-03T13:15:51.000,,Soufriere
"1637",7fd462b4-e4ba-4e9c-adce-b26ad31f20ed,StLucia,25.6200008392334,10.8100004196167,2.09999990463257,2966.89990234375,Single-family residential,17.75,4.79,"1415.0",,2023-01-03T13:15:51.000,,Soufriere
"1638",024504ab-47ab-463e-b759-cf2aed181391,StLucia,44.8600006103516,20.8299999237061,4.03999996185303,6248.56982421875,Single-family residential,20.3099994659424,4.5,"1546.0",,2023-01-03T13:15:51.000,,Soufriere
"1639",51baefbf-a228-4c4a-b75f-452868c2d98b,StLucia,101.610000610352,49.3199996948242,9.56999969482422,13683.7197265625,Single-family residential,24.8700008392334,5.84,"1430.11",,2023-01-03T13:15:51.000,,Soufriere
"1640",7474cf69-7330-4a68-837b-874de47cdb5a,StLucia,40.0900001525879,21.0900001525879,4.09000015258789,6071.06982421875,Single-family residential,23.4500007629395,,"1484.0",,2023-01-03T13:15:51.000,,Soufriere
"1641",91c77bad-ccca-4c38-aa06-0bb211512597,StLucia,17.3600006103516,2.36999988555908,0.46000000834465,674.409973144531,Single-family residential,19.9899997711182,2.07,"1464.0",,2023-01-03T13:15:51.000,,Soufriere
"1642",b38700ff-c2b7-40ca-b5ae-9ec1f3bc49ae,StLucia,78.9000015258789,39.3800010681152,7.6399998664856,10736.6201171875,Single-family residential,23.9099998474121,,"1405.28",,2023-01-03T13:15:51.000,,Soufriere
"1643",4e896918-b73c-4c4d-a899-add57100dc96,StLucia,40.5200004577637,21.4699993133545,4.17000007629395,5618.419921875,Single-family residential,21.1499996185303,3.1,"1347.71",,2023-01-03T13:15:51.000,,Soufriere
"1644",33b81cc2-4fca-4d6e-a62d-52c8c8efb7d5,StLucia,39.3899993896484,20.3099994659424,3.94000005722046,5448.56982421875,Single-family residential,22.6399993896484,6.06,"1383.0",,2023-01-03T13:15:51.000,,Soufriere
"1645",caa4fdf4-ad04-4641-8f58-51bcbee12ecb,StLucia,41.3899993896484,20.6800003051758,4.01000022888184,5423.35009765625,Single-family residential,21.1000003814697,5.48,"1352.03",,2023-01-03T13:15:51.000,,Soufriere
"1646",227212c8-22eb-4164-9237-0a6f31778aad,StLucia,90.3000030517578,52.8400001525879,10.25,14774.9501953125,Single-family residential,21.3899993896484,10.81,"1441.38",,2023-01-03T13:15:51.000,,Soufriere
"1647",8610edf5-1082-471d-afb9-11c4e256af80,StLucia,33.5699996948242,17.2700004577637,3.34999990463257,4812.68994140625,Single-family residential,22.9500007629395,2.48,"1436.13",,2023-01-03T13:15:51.000,,Soufriere
"1648",11f2752b-3bb7-41dd-a0bc-f93d28883b27,StLucia,80.129997253418,37.1100006103516,7.19999980926514,9677.6103515625,Single-family residential,20.1499996185303,2.76,"1344.28",,2023-01-03T13:15:51.000,,Soufriere
"1649",de54013b-2d84-4730-a033-0cfe1782830a,StLucia,54.8800010681152,24.5400009155273,4.76000022888184,6161.5,Single-family residential,25.7800006866455,5.82,"1294.0",,2023-01-03T13:15:51.000,,Soufriere
"1650",59252a72-35ad-48ed-80e3-8f1b3ddc1b48,StLucia,31.5300006866455,4.15000009536743,0.800000011920929,1244.75,Commercial,20.6499996185303,20.63,"1546.54",,2023-01-03T13:15:51.000,,Soufriere
"1651",a5797c2c-cf55-4f49-aa30-31498aa13bd6,StLucia,51.060001373291,26.5,5.1399998664856,6842.7099609375,Single-family residential,23.2999992370605,2.93,"1331.06",,2023-01-03T13:15:51.000,,Soufriere
"1652",a6c14624-e055-41fb-ba5a-8ca64a3971de,StLucia,24.7299995422363,6.57999992370605,1.27999997138977,1837.40002441406,Single-family residential,16.9599990844727,2,"1440.34",,2023-01-03T13:15:51.000,,Soufriere
"1653",2ec4b376-5dbd-4633-bc8d-1fe88340daf9,StLucia,65.4800033569336,29.8400001525879,5.78999996185303,8950.51953125,Single-family residential,22.9500007629395,3.96,"1546.33",,2023-01-03T13:15:51.000,,Soufriere
"1654",7e693c52-da2b-4ae3-8cad-390719e6d0a8,StLucia,27.7600002288818,12.5299997329712,2.4300000667572,3145.42993164063,Single-family residential,26.3600006103516,3.6,"1294.0",,2023-01-03T13:15:51.000,,Soufriere
"1655",3b259ad0-ed06-4e3c-aeb7-9dc955be131e,StLucia,61.2799987792969,28.1399993896484,5.46000003814697,8287.75,Single-family residential,24.8500003814697,19.91,"1518.21",,2023-01-03T13:15:51.000,,Soufriere
"1656",2e55141a-1e85-42c9-8523-11b3191fe898,StLucia,69.3600006103516,33.4300003051758,6.48999977111816,9645.150390625,Single-family residential,21.1599998474121,9.18,"1487.07",,2023-01-03T13:15:51.000,,Soufriere
"1657",664f00ac-0761-4dc9-aa0a-49a5a6ac1a11,StLucia,62.1199989318848,33.6100006103516,6.51999998092651,10080.4599609375,Single-family residential,22.0300006866455,3.91,"1546.0",,2023-01-03T13:15:51.000,,Soufriere
"1658",642b02d3-314a-4196-94f7-0322c0319b31,StLucia,49.060001373291,26.0400009155273,5.05000019073486,7053.64013671875,Single-family residential,20.7099990844727,23.23,"1397.41",,2023-01-03T13:15:51.000,,Soufriere
"1659",0e21fbdd-a97d-4307-9aa5-ce6f48cb1173,StLucia,35.8199996948242,17.4799995422363,3.39000010490417,4509.60009765625,Single-family residential,22.5799999237061,,"1329.51",,2023-01-03T13:15:51.000,,Soufriere
"1660",2b329fc5-6515-475d-a526-908a11847099,StLucia,261.790008544922,194.550003051758,37.7400016784668,54176.5703125,Commercial,16.1599998474121,8.16,"1435.41",,2023-01-03T13:15:51.000,,Soufriere
"1661",cf693333-e784-4568-8c5a-e012a8ba4cf7,StLucia,69.9300003051758,37.3300018310547,7.23999977111816,10668.650390625,Single-family residential,23.9200000762939,7.74,"1473.28",,2023-01-03T13:15:51.000,,Soufriere
"1662",0707097d-7207-4dc0-b459-5d73f7a5430a,StLucia,31.2600002288818,14.75,2.85999989509583,3811.8798828125,Single-family residential,24.8199996948242,3.99,"1332.18",,2023-01-03T13:15:51.000,,Soufriere
"1663",a2dbf2d0-1e26-471d-8bd6-bd36ea4b0038,StLucia,117.930000305176,65.8099975585938,12.7700004577637,19738.849609375,Single-family residential,21.75,18.05,"1546.0",,2023-01-03T13:15:51.000,,Soufriere
"1664",127bd0aa-3242-4f47-a5f7-7794bd1d80aa,StLucia,47.9099998474121,26.1800003051758,5.07999992370605,7187.669921875,Single-family residential,17.9300003051758,2.58,"1415.0",,2023-01-03T13:15:51.000,,Soufriere
"1665",599d3801-b3b6-4902-8ce0-d35d130af24a,StLucia,27.4500007629395,12.789999961853,2.48000001907349,3565.17993164063,Single-family residential,20.6800003051758,2.81,"1437.34",,2023-01-03T13:15:51.000,,Soufriere
"1666",894c6bff-1c45-4cc9-b2ca-ab35a14b0770,StLucia,57.7799987792969,29.1100006103516,5.65000009536743,7519.16015625,Single-family residential,21.2700004577637,3.39,"1331.29",,2023-01-03T13:15:51.000,,Soufriere
"1667",9ec3a02b-501b-4a91-9f4b-f874506c4596,StLucia,93.5599975585938,33.439998626709,6.48999977111816,9487.1201171875,Single-family residential,32.7900009155273,5.63,"1462.42",,2023-01-03T13:15:51.000,,Soufriere
"1668",9926eaf4-dcc2-4581-b524-801be7d5f2c3,StLucia,88.5999984741211,46.9500007629395,9.10999965667725,11784.990234375,Single-family residential,24.6399993896484,,"1294.0",,2023-01-03T13:15:51.000,,Soufriere
"1669",62bde609-c8a0-4c25-afdd-d7b764883377,StLucia,64.879997253418,22.9599990844727,4.44999980926514,6404.85986328125,Single-family residential,17.4300003051758,,"1438.08",,2023-01-03T13:15:51.000,,Soufriere
"1670",af5c2d81-95b6-4dc7-8035-68dca5f2e2cc,StLucia,36.5200004577637,18.6100006103516,3.60999989509583,5424.9501953125,Single-family residential,18.3299999237061,3.53,"1502.35",,2023-01-03T13:15:51.000,,Soufriere
"1671",8bb826ea-2bf7-460c-a409-8cb98b269239,StLucia,35.1399993896484,17.7600002288818,3.44000005722046,5327.3701171875,Single-family residential,21.9799995422363,3.39,"1546.56",,2023-01-03T13:15:51.000,,Soufriere
"1672",946d289e-7392-438b-91cd-cf3b08d21621,StLucia,135.550003051758,84.8899993896484,16.4699993133545,24829.759765625,Multi-family residential,18.8500003814697,15.63,"1507.7",,2023-01-03T13:15:51.000,,Soufriere
"1673",077174cd-bc36-420b-9cb0-94c2bb8d4f52,StLucia,44.5299987792969,21.2299995422363,4.11999988555908,6110.830078125,Single-family residential,24.8199996948242,3.04,"1484.0",,2023-01-03T13:15:51.000,,Soufriere
"1674",32ff21c7-1417-43aa-ae82-f62f5ac04899,StLucia,58.1199989318848,27.7999992370605,5.3899998664856,7273.1298828125,Single-family residential,21.5599994659424,2.25,"1348.73",,2023-01-03T13:15:51.000,,Soufriere
"1675",4ad9d163-edaa-42ce-ac3c-ed5057988714,StLucia,45.4799995422363,12.2399997711182,2.38000011444092,3524.69995117188,Single-family residential,21.3799991607666,5.22,"1484.0",,2023-01-03T13:15:51.000,,Soufriere
"1676",e91bc4d3-ffe2-4d58-a7f7-4574e572dda7,StLucia,36.7000007629395,13.9300003051758,2.70000004768372,3736.78002929688,Single-family residential,20.9899997711182,20.69,"1383.0",,2023-01-03T13:15:51.000,,Soufriere
"1677",f63398a0-cc66-427d-bdd8-f7212fab6958,StLucia,39.0999984741211,16.3099994659424,3.16000008583069,4095.3701171875,Single-family residential,23.8199996948242,18.5,"1294.0",,2023-01-03T13:15:51.000,,Soufriere
"1678",c8780cbe-1c3e-41a4-8e8b-353932ce1caf,StLucia,58.8400001525879,20.9500007629395,4.07000017166138,5428.25,Single-family residential,23.8899993896484,3.09,"1335.3",,2023-01-03T13:15:51.000,,Soufriere
"1679",d2de2239-57bd-45d1-aa31-02b9655daa19,StLucia,32.2099990844727,15.7200002670288,3.04999995231628,4217.52978515625,Single-family residential,26.4500007629395,20.85,"1383.0",,2023-01-03T13:15:51.000,,Soufriere
"1680",6156698e-3b25-4a72-9e9d-f0ac1759327c,StLucia,52.4799995422363,28.6599998474121,5.55999994277954,8435.349609375,Single-family residential,21.4200000762939,5.04,"1517.1",,2023-01-03T13:15:51.000,,Soufriere
"1681",c8c4ed23-01a4-42c2-aa8d-e4b71d7f506a,StLucia,63.939998626709,26.4899997711182,5.1399998664856,6649.39013671875,Single-family residential,24.0200004577637,2.13,"1294.0",,2023-01-03T13:15:51.000,,Soufriere
"1682",a21a0e5f-b6df-4b8a-a9e1-5c7d22562dff,StLucia,58.9199981689453,25.75,4.98999977111816,7563.419921875,Single-family residential,22.6700000762939,4.22,"1514.3",,2023-01-03T13:15:51.000,,Soufriere
"1683",d6cabba4-59ea-4e4b-8f9a-db5ea4c870c5,StLucia,32.0499992370605,8.75,1.70000004768372,2196.22998046875,Single-family residential,23.5300006866455,,"1294.0",,2023-01-03T13:15:51.000,,Soufriere
"1684",9560e2ff-0731-4dc0-90e6-4b68021c517e,StLucia,102.580001831055,59.4500007629395,11.5299997329712,17121.970703125,Single-family residential,2,7.91,"1484.66",,2023-01-03T13:15:51.000,,Soufriere
"1685",b00544c0-7112-485f-ac8c-934b3897fa0f,StLucia,52.3800010681152,16.2600002288818,3.15000009536743,4699.06982421875,Single-family residential,22.4400005340576,3.27,"1489.47",,2023-01-03T13:15:51.000,,Soufriere
"1686",c9c041a7-884f-4f89-a5d8-ae7346dcc029,StLucia,99.5199966430664,51.6599998474121,10.0200004577637,15499.1904296875,Single-family residential,25.8700008392334,4.7,"1546.6",,2023-01-03T13:15:51.000,,Soufriere
"1687",7cfb4e28-4cff-460b-a69c-97d65f6dfa0b,StLucia,41.0400009155273,16.2900009155273,3.16000008583069,4557,Single-family residential,23.1599998474121,,"1441.88",,2023-01-03T13:15:51.000,,Soufriere
"1688",9af27f4a-9257-4be0-a5e6-53821c5e6b6d,StLucia,42.0499992370605,15.1599998474121,2.94000005722046,4482.60986328125,Commercial,12.8500003814697,20.12,"1524.65",,2023-01-03T13:15:51.000,,Soufriere
"1689",23761e7c-f2c5-4636-accc-2fb11de55331,StLucia,78.1500015258789,43.2000007629395,8.38000011444092,12958.7197265625,Single-family residential,20.2900009155273,21.54,"1546.39",,2023-01-03T13:15:51.000,,Soufriere
"1690",7fe87ba8-6090-4a58-b25a-e537af99635e,StLucia,12.8400001525879,4.84999990463257,0.939999997615814,1394.90002441406,Single-family residential,23.3600006103516,20.83,"1484.0",,2023-01-03T13:15:51.000,,Soufriere
"1691",eb2aa60b-5cae-4261-8078-3ea7770933cb,StLucia,46.5099983215332,24.1100006103516,4.67999982833862,7230.83984375,Single-family residential,22.25,3.01,"1546.0",,2023-01-03T13:15:51.000,,Soufriere
"1692",60f4b083-e921-4895-9223-2c4675af219b,StLucia,97.0899963378906,49.8199996948242,9.65999984741211,13938.6298828125,Single-family residential,20.8299999237061,6.02,"1443.49",,2023-01-03T13:15:51.000,,Soufriere
"1693",d39f7515-dcc8-4860-9811-964a5de91881,StLucia,59.25,31.8099994659424,6.17000007629395,9245.2998046875,Single-family residential,24.4799995422363,6.61,"1499.57",,2023-01-03T13:15:51.000,,Soufriere
"1694",5ea82104-372b-4511-bc78-5768f4ae1ae8,StLucia,62.7099990844727,17.3600006103516,3.35999989509583,4823.97998046875,Single-family residential,21.6299991607666,22.33,"1434.0",,2023-01-03T13:15:51.000,,Soufriere
"1695",012d3ade-83c0-4de9-880d-bede0b3d1df7,StLucia,44.9599990844727,17.7199993133545,3.44000005722046,4828.66015625,Single-family residential,24.1200008392334,7.98,"1403.18",,2023-01-03T13:15:51.000,,Soufriere
"1696",2e110b33-2f3e-40af-97ae-eda5097e433c,StLucia,71.75,40.9199981689453,7.94000005722046,10562.7900390625,Single-family residential,24.4500007629395,,"1330.67",,2023-01-03T13:15:51.000,,Soufriere
"1697",ed779a97-13d1-4163-a871-c84a9d847c36,StLucia,56,26.5,5.1399998664856,7433.509765625,Single-family residential,24.75,,"1446.14",,2023-01-03T13:15:51.000,,Soufriere
"1698",6e3f6037-da42-4f14-b767-759fcbe643dd,StLucia,94.7200012207031,45.6199989318848,8.85000038146973,11906.6396484375,Commercial,16.9099998474121,14.66,"1345.35",,2023-01-03T13:15:51.000,,Soufriere
"1699",da9e143e-5ad4-4cf1-b9e3-87cf191c3274,StLucia,65.620002746582,30.0200004577637,5.82000017166138,8423.23046875,Single-family residential,27.4099998474121,9.19,"1447.56",,2023-01-03T13:15:51.000,,Soufriere
"1700",b8ec28cd-1b85-4abb-a19c-4700388b35e6,StLucia,126.379997253418,55.8699989318848,10.8400001525879,15055.8603515625,Single-family residential,24.4599990844727,15.46,"1389.0",,2023-01-03T13:15:51.000,,Soufriere
"1701",4d234b90-5845-4169-a6a9-5d40536abcb5,StLucia,91.0599975585938,33.189998626709,6.44000005722046,8904.150390625,Single-family residential,27.9799995422363,,"1383.0",,2023-01-03T13:15:51.000,,Soufriere
"1702",9de0565a-358d-4367-bc80-cb647ff76001,StLucia,75.5400009155273,37.5400009155273,7.28000020980835,10808.76953125,Single-family residential,27.6499996185303,6.86,"1484.33",,2023-01-03T13:15:51.000,,Soufriere
"1703",7867af21-9916-4e7d-a455-447bca292935,StLucia,50.2000007629395,15.7700004577637,3.05999994277954,4285.06982421875,Single-family residential,21.1000003814697,6.81,"1398.92",,2023-01-03T13:15:51.000,,Soufriere
"1704",6750ea77-a64d-4646-9289-b2c19e17c2a8,StLucia,78.1699981689453,41.0999984741211,7.96999979019165,10350.01953125,Single-family residential,27.0200004577637,2.02,"1298.0",,2023-01-03T13:15:51.000,,Soufriere
"1705",e9c3f959-df4b-4728-9696-346eeca42b46,StLucia,40.1699981689453,11.710000038147,2.26999998092651,3012.73999023438,Single-family residential,31.9099998474121,6.3,"1326.62",,2023-01-03T13:15:51.000,,Soufriere
"1706",7a957277-a834-400b-8cb1-a58edd8647ca,StLucia,181.830001831055,101.779998779297,19.75,28414.599609375,Single-family residential,35.189998626709,14.53,"1439.0",,2023-01-03T13:15:51.000,,Soufriere
"1707",e02882b6-0d71-45ff-907b-2423dfb82f5a,StLucia,107.519996643066,55.2599983215332,10.7200002670288,13892.0302734375,Single-family residential,21.4599990844727,,"1295.77",,2023-01-03T13:15:51.000,,Soufriere
"1708",6eeac53d-9b74-4239-bdbc-24b878d1131a,StLucia,33.3899993896484,10.25,1.99000000953674,2573.830078125,Single-family residential,24.8799991607666,,"1294.0",,2023-01-03T13:15:51.000,,Soufriere
